TestGroup,Test,LowerLimit,UpperLimit,DeltaLimit,TestNumber,B1-S1,B301-S1,B302-S1,B307-S1,B339-S1,B352-S1,B355-S1,B306-S1,B307-S1,B317-S1,B325-S1,B311-S1,B316-S1,B327-S1,B344-S1,B367-S1,Gold1,Gold301,Gold302,Gold303,Gold304,Gold305,Gold306,Gold307,Gold308,Gold309,Gold310,Gold311,Gold312,Gold313,Gold314,Gold315,Gold316,Gold317,Gold318,Gold319,Gold320,Gold321,Gold322,Gold323,Gold324,Gold325,Gold326,Gold327,Gold328,Gold329,Gold330,Gold331,Gold332,Gold333,Gold334,Gold335,Gold336,Gold337,Gold338,Gold339,Gold340,Gold341,Gold342,Gold343,Gold344,Gold345,Gold346,Gold347,Gold348,Gold349,Gold350,Gold351,Gold352,Gold353,Gold354,Gold355,Gold356,Gold357,Gold358,Gold359,Gold360,Gold361,Gold362,Gold363,Gold364,Gold365,Gold366,Gold367,,Gold1-B1-S1,Gold1-B301-S1,Gold1-B302-S1,Gold1-B307-S1,Gold1-B339-S1,Gold1-B352-S1,Gold1-B355-S1,Gold1-B306-S1,Gold1-B307-S1,Gold1-B317-S1,Gold1-B325-S1,Gold1-B311-S1,Gold1-B316-S1,Gold1-B327-S1,Gold1-B344-S1,Gold1-B367-S1
RX_B5_DRX,IQ_TX_IIP2,-15,15,2.5,20202,-0.759503,-1.39719,-0.28022,-1.5626,0.280095,-0.908665,0.744513,-1.38457,-0.932187,-0.0318192,0.270406,-0.360775,-2.0125,-0.842298,-0.615113,-1.67727,67.9566,69.509649,69.040423,66.70949,63.459348,62.468378,61.893541,68.479062,69.054608,63.739317,67.159181,62.470071,69.51349,66.476667,69.439323,69.845025,64.753621,61.930669,71.993854,66.246054,61.581664,69.475176,66.651753,63.195266,71.370954,64.880141,66.409129,62.729114,68.552754,62.911043,68.862554,65.650107,62.863047,63.73065,63.861879,64.226103,65.962626,68.825483,66.215722,63.269411,64.724059,64.890594,63.257655,70.484022,64.496824,64.001169,71.317995,67.057649,69.157354,70.538035,66.763024,66.662116,64.856948,67.510007,64.969242,68.393605,69.022933,72.285397,65.439095,66.905134,65.018841,66.700504,62.376039,66.174728,71.911534,67.125151,63.79502,66.886513,,68.71610299999999,69.35378999999999,68.23682,69.5192,67.67650499999999,68.865265,67.212087,69.34116999999999,68.888787,67.9884192,67.686194,68.317375,69.9691,68.798898,68.57171299999999,69.63387
RX_B5_DRX,IQ_Gain_DLPM,-2.72,3.28,0.3,20210,-0.0260472,0.155952,0.176225,0.180545,0.155056,0.179965,0.0711271,-0.116459,-0.206254,-0.118995,-0.0835227,-0.156064,-0.0791128,-0.178809,-0.150519,-0.147375,56.2834,55.63824,56.045262,55.4963,56.446891,56.033869,55.881545,56.266374,56.418903,56.188427,56.326742,56.021983,56.373369,56.095544,55.706773,56.089868,56.519523,56.426631,56.271026,55.764836,56.243134,56.110591,55.724439,56.48769,55.955646,56.20088,55.725534,55.530852,55.631107,56.085408,56.390377,56.165039,55.951776,56.080023,56.030583,56.147551,56.606018,55.945221,56.14247,56.033147,55.710095,55.911372,55.606903,55.768543,55.928932,56.506548,56.234233,56.527304,56.108288,56.154914,55.774412,56.168061,56.287759,55.956601,56.677495,56.2584,56.554885,56.027733,55.709502,56.039712,55.734073,55.64664,56.323149,56.009115,56.410465,56.189345,56.519631,55.928803,,56.3094472,56.127448,56.107175,56.102855,56.128344,56.103435,56.2122729,56.399859,56.489654,56.402395,56.3669227,56.439464,56.3625128,56.462209,56.433919,56.430775
RX_B5_DRX,IQ_NF_DLPM,-5.25,0.76,0.6,20214,-1.17986,-1.05494,-0.897673,-1.02528,-0.940065,-0.903958,-0.855757,-0.560924,-0.747113,-0.639646,-0.607487,-0.579636,-0.67426,-0.63644,-0.436939,-0.531283,2.78165,2.8494548,2.7150601,3.0547673,2.6102278,2.819627,2.9495499,2.5323516,2.6643358,2.6936278,2.6140501,2.781927,2.6712326,2.7771322,3.0403406,2.6924135,2.5795195,2.5580424,2.6519563,2.874352,2.6867608,2.8352741,2.8622672,2.5342194,3.0147619,2.7036536,3.0205282,3.0281649,2.9617527,2.6679114,2.7046862,2.7406911,2.766664,2.8350691,2.7702007,2.8222717,2.6551821,2.8057379,2.732535,2.7751238,2.9533648,2.7350595,2.9938999,2.9451008,2.9284715,2.5413965,2.8285472,2.5190866,2.5687239,2.6879336,2.8600112,2.6736548,2.7419422,2.9587724,2.3916999,2.6472748,2.5684613,2.7757517,2.940948,2.7922163,2.8388557,3.0404705,2.5766778,2.8352827,2.8342957,2.9231403,2.4458563,2.7938152,,3.9615099999999996,3.83659,3.679323,3.80693,3.721715,3.685608,3.637407,3.342574,3.528763,3.421296,3.389137,3.3612859999999998,3.45591,3.41809,3.218589,3.312933
RX_B5_DRX,IQ_DLPM_GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RX_B5_DRX,IQ_DLPM_NF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RX_B28_PRX,InputPowerLoss,-1,15,0.3,,6.00387,6.00387,6.00387,6.00387,6.00387,6.00387,6.00387,6.00387,6.00387,6.00387,6.00387,6.00387,6.00387,6.00387,6.00387,6.00387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RX_B28_PRX,IQ_Gain,-3.16,2.84,0.15,20243,-0.11304,0.0745005,0.0557179,0.0826116,0.0218536,0.0574459,0.0359069,0.114911,0.0292568,0.102055,0.0928901,0.0711822,0.117961,0.0416396,0.0682366,0.0719845,55.3442,54.803571,54.559841,54.380513,54.983824,54.313427,54.806028,54.844253,54.767955,54.300626,55.15124,54.688063,55.209303,54.537266,54.674126,54.534076,54.693316,54.80894,54.684232,54.305093,54.471622,54.664423,54.261971,54.986616,54.935054,55.147297,54.786736,54.828373,54.416633,54.039572,54.692236,54.715788,54.7552,54.76671,54.350079,54.693081,54.714949,55.043275,54.531755,54.528578,54.717509,54.521451,54.214655,54.839768,54.770522,55.228716,54.772489,55.372803,55.237811,54.66342,54.785422,54.858738,55.137914,55.237032,54.986732,55.16988,55.114449,54.493335,55.106703,54.517239,54.354135,54.927514,54.872441,54.791359,54.76117,54.982639,54.842338,54.664708,,55.45724,55.2696995,55.2884821,55.2615884,55.3223464,55.2867541,55.3082931,55.229289,55.3149432,55.242145,55.2513099,55.2730178,55.226239,55.3025604,55.2759634,55.2722155
RX_B28_PRX,IQ_NF,-5.76,0.24,0.4,20251,-1.89975,-1.55905,-1.67612,-1.67198,-1.48545,-1.64072,-1.64387,-1.49219,-1.62039,-1.79668,-1.54323,-1.36754,-1.52423,-1.54929,-1.65562,-1.70162,2.2943,2.4632236,2.5742037,2.7395695,2.405684,2.8008359,2.6133255,2.4744841,2.5448389,2.9497316,2.3428923,2.7703474,2.2969711,2.8032249,2.5070157,2.6667755,2.6506214,2.4176469,2.6928425,2.9106038,2.6197509,2.672333,2.8460847,2.5382556,2.4314929,2.4241477,2.5301536,2.4475458,2.7020141,3.0874842,2.5710061,2.5025476,2.560171,2.7246927,2.8017676,2.5620061,2.6002506,2.2676221,2.7287074,2.7620384,2.5301482,2.6538292,2.9953299,2.5475341,2.5601225,2.2839069,2.6187847,2.1588829,2.2256789,2.5557036,2.6074601,2.3882388,2.2518066,2.2678496,2.3797253,2.2470176,2.3138437,2.7902322,2.2825261,2.7240054,2.7720832,2.3952487,2.6615988,2.5080995,2.6349594,2.3462255,2.4736971,2.5048508,,4.19405,3.85335,3.97042,3.96628,3.77975,3.9350199999999997,3.9381699999999995,3.7864899999999997,3.91469,4.09098,3.83753,3.6618399999999998,3.81853,3.84359,3.9499199999999997,3.99592
RX_B28_PRX,IQ_TX_IIP2,-15,15,2.5,20257,-6.17546,-7.42058,-4.03349,-5.47015,-6.05659,-5.16484,-6.00241,-6.141,-5.83734,-6.69205,-5.43388,-6.42357,-6.60313,-6.3276,-7.03216,-5.97143,59.8,62.086007,65.555831,65.429745,64.058123,61.984674,61.257,63.446153,60.718086,66.338604,58.175162,63.595718,60.783435,57.877428,64.363939,65.891791,61.438382,58.48811,61.97279,67.878426,61.426998,59.740362,67.761869,59.602338,67.868865,66.621285,60.801801,61.71369,61.205294,66.85595,60.389829,65.909658,65.094432,63.543065,58.287355,63.345856,58.06187,63.464824,62.863139,62.910395,65.16919,61.599992,65.513551,59.582031,61.721498,64.65398,60.928732,64.645612,63.324776,60.112952,59.044251,62.619271,61.744186,62.122032,63.082993,60.770197,60.177669,60.689064,66.339983,62.64079,62.009808,56.166636,66.760074,65.242741,60.680561,60.00136,60.513069,59.247329,,65.97546,67.22058,63.83349,65.27015,65.85659,64.96484,65.80241,65.941,65.63734,66.49204999999999,65.23388,66.22357,66.40313,66.1276,66.83216,65.77143
RX_B28_PRX,IQ_Gain_DLPM,-3,3,0.3,20263,-0.14705,0.0176568,0.0144997,0.0167776,-0.0216101,0.0156834,-0.00725809,0.0738379,-0.0291198,0.0542908,0.0438776,0.0202519,0.0712054,-0.0184598,-0.00175072,0.0194707,56.9523,56.369623,56.185119,55.978155,56.525399,55.94015,56.353796,56.424049,56.39415,55.765266,56.751707,56.234464,56.794435,56.11446,56.234953,56.158127,56.286631,56.436717,56.298996,55.866018,56.033386,56.283025,55.793582,56.600891,56.541144,56.714458,56.327895,56.343624,55.925844,55.639807,56.287939,56.325521,56.361366,56.31906,55.986803,56.264787,56.307514,56.608161,56.089584,56.15523,56.233731,56.070593,55.753139,56.445846,56.316896,56.831739,56.310692,56.968133,56.839139,56.273856,56.40327,56.451468,56.724586,56.842336,56.639142,56.788284,56.67505,56.078139,56.650627,56.070504,55.959738,56.453922,56.397488,56.414126,56.348909,56.569705,56.416916,56.233102,,57.09935,56.934643200000004,56.9378003,56.9355224,56.9739101,56.9366166,56.95955809,56.8784621,56.9814198,56.898009200000004,56.9084224,56.9320481,56.881094600000004,56.9707598,56.95405072,56.9328293
RX_B28_PRX,IQ_DLPM_GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RX_B28_DRX,InputPowerLoss,-1,15,0.3,,5.44392,5.75747,5.75747,5.75747,5.75747,5.75747,5.75747,5.75747,5.75747,5.75747,5.75747,5.75747,5.75747,5.75747,5.75747,5.75747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RX_B28_DRX,IQ_Gain,-2.91,3.09,0.15,20244,0.0912827,-0.0249465,-0.021607,0.0276427,-0.0259446,-0.00931337,-0.0602037,0.00768366,-0.0383938,0.00981808,0.0367518,0.00296874,0.0475832,-0.0331476,-0.0132474,0.00379119,55.673,55.322247,54.880497,55.068819,55.833284,55.011387,55.550576,55.669016,55.476845,55.08846,55.499536,55.147266,55.607125,55.291355,55.075217,55.578483,55.549107,55.551982,55.695175,55.14428,55.497977,55.280995,54.776215,55.887918,55.13934,55.346148,55.553718,55.298551,55.079305,55.630368,55.67496,55.934867,55.900611,55.183155,55.290647,55.613475,55.844859,55.58232,55.224727,55.674389,55.389757,55.340104,55.393574,55.537337,55.542558,55.447537,55.460398,56.133922,55.659884,55.264944,55.199475,55.746034,55.093673,55.26946,56.097693,55.682042,55.373955,55.342821,55.183166,55.240183,55.55992,55.034708,55.250975,55.524312,55.628534,55.267718,55.950101,55.201979,,55.5817173,55.6979465,55.694607000000005,55.6453573,55.698944600000004,55.68231337,55.733203700000004,55.665316340000004,55.7113938,55.66318192,55.636248200000004,55.67003126,55.6254168,55.7061476,55.6862474,55.66920881
RX_B28_DRX,IQ_NF,-5.41,0.59,0.4,20252,-1.57572,-0.828619,-0.824121,-1.0862,-0.864624,-0.969621,-0.972594,-0.769695,-1.01896,-0.979118,-0.931662,-1.00302,-1.08854,-0.913178,-0.79908,-0.979366,2.43935,2.6107318,2.8708772,2.6186179,2.3886136,2.7003216,2.5173141,2.2514081,2.4905841,2.7022339,2.4203502,2.6732866,2.4582137,2.6039999,2.8191494,2.2622683,2.3974091,2.4402487,2.4120229,2.5852803,2.5923241,2.5794033,2.9506859,2.387798,2.6060597,2.5564392,2.5644024,2.6629253,2.7551652,2.2618319,2.3293491,2.1644745,2.2364291,2.704233,2.7043276,2.3367371,2.1633426,2.418965,2.6633316,2.4658783,2.4892759,2.5292527,2.563875,2.4735821,2.495217,2.5390967,2.4521651,2.1655014,2.2832486,2.6490979,2.6615632,2.3043326,2.8063863,2.5871381,2.0669883,2.382194,2.4111419,2.5788569,2.5821131,2.6552515,2.4152685,2.635458,2.5322447,2.3505455,2.4160768,2.6391995,2.1540802,2.4993152,,4.01507,3.267969,3.263471,3.52555,3.303974,3.408971,3.411944,3.209045,3.45831,3.4184680000000003,3.3710120000000003,3.4423700000000004,3.52789,3.3525280000000004,3.23843,3.418716
RX_B28_DRX,IQ_TX_IIP2,-15,15,2.5,20258,-3.93958,-4.36732,-4.11493,-4.664,-3.39767,-3.87519,-3.53762,-4.21946,-4.33796,-3.36753,-3.88912,-4.53078,-3.42896,-3.76584,-4.04495,-3.75727,61.5767,63.679198,62.633861,64.705521,59.867451,59.6607,59.57953,61.499634,66.998838,62.742587,61.937512,61.334691,62.331928,65.34749,61.896667,60.414028,63.378779,59.239286,65.735285,65.017503,59.503674,65.106142,66.369682,59.924122,63.15037,60.127457,62.055681,61.684789,62.434671,60.131075,62.194514,65.655593,60.149607,58.91633,61.918772,61.435081,62.718019,62.443022,60.927693,58.644413,60.779122,62.576216,60.759354,68.415154,61.774635,62.73432,64.439898,63.75498,63.751341,68.34706,62.451645,60.742266,59.837924,61.009474,61.084575,61.113168,67.373774,63.891336,66.28499,65.531269,61.617582,72.903668,57.589758,61.337259,64.306122,70.245842,61.48134,65.6995,,65.51628000000001,65.94402000000001,65.69163,66.2407,64.97437000000001,65.45189,65.11432,65.79616,65.91466,64.94423,65.46582000000001,66.10748000000001,65.00566,65.34254,65.62165,65.33397000000001
RX_B28_DRX,IQ_Gain_DLPM,-2.76,3.24,0.3,20264,0.109066,-0.0103781,-0.00226832,0.0277234,-0.0151088,0.000452984,-0.0485057,0.0157696,-0.046193,0.0162887,0.0543216,0.00963142,0.0704789,-0.0252819,-0.00866359,0.000204904,57.5345,57.06528,56.69918,56.811945,57.657496,56.813665,57.294187,57.438332,57.327898,56.702518,57.33658,56.909547,57.378415,57.057848,56.814943,57.33613,57.289908,57.338304,57.474301,56.892416,57.230274,57.068765,56.506926,57.675894,56.920441,57.097938,57.302487,56.974549,56.790165,57.388665,57.402808,57.74756,57.673677,56.961224,57.072094,57.386404,57.644422,57.36518,56.990217,57.488845,57.160606,57.112262,57.116006,57.35808,57.261214,57.270116,57.205129,57.912609,57.4874,57.070712,57.001192,57.465708,56.906063,57.095361,57.906012,57.428557,57.157446,57.109072,56.97157,56.983708,57.281792,56.767926,56.978413,57.273074,57.401201,57.039386,57.717162,56.923849,,57.425434,57.5448781,57.53676832,57.5067766,57.5496088,57.534047016,57.5830057,57.5187304,57.580693000000004,57.518211300000004,57.4801784,57.52486858,57.464021100000004,57.559781900000004,57.54316359,57.534295096
RX_B28_DRX,IQ_DLPM_GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RX_B39_PRX,InputPowerLoss,-1,15,0.3,,6.18694,6.18694,6.18694,6.18694,6.18694,6.18694,6.18694,6.18694,6.18694,6.18694,6.18694,6.18694,6.18694,6.18694,6.18694,6.18694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RX_B39_PRX,IQ_Gain,-2.96,3.04,0.15,20295,-0.0875707,-0.24055,-0.109348,-0.0829052,-0.146476,-0.134382,-0.191324,-0.0900101,-0.156241,-0.192677,-0.151613,-0.124567,-0.10061,-0.28845,-0.138654,-0.185203,54.0797,53.126792,53.636297,53.307139,53.925965,53.332312,53.895903,53.66757,53.661989,53.648695,53.774729,53.344354,53.585785,53.430256,53.618384,53.46461,53.670589,53.547743,54.097239,53.465342,53.637186,53.592959,53.173449,54.251666,54.018923,53.580764,53.760398,53.499682,53.015105,53.351901,53.458352,53.425295,53.391557,53.74695,53.69492,53.378369,54.218083,53.854146,53.342818,53.91201,53.284276,53.592318,53.454708,53.84165,53.651356,53.977406,53.277685,54.276586,54.112286,53.406381,53.597744,53.655574,53.627034,53.993192,53.558874,53.863613,54.350914,53.399786,53.749771,53.550497,53.738696,53.282547,53.579592,53.97748,53.775694,54.090409,53.703463,53.216034,,54.1672707,54.32025,54.189048,54.1626052,54.226176,54.214082000000005,54.271024000000004,54.1697101,54.235941000000004,54.272377000000006,54.231313,54.204267,54.180310000000006,54.36815,54.218354000000005,54.264903000000004
RX_B39_PRX,IQ_NF,-6.37,-0.37,0.4,20303,-2.71607,-2.27089,-2.30422,-2.30516,-2.20127,-2.25182,-2.30309,-2.28779,-2.19829,-1.9624,-2.19523,-2.18415,-2.16046,-2.10346,-2.16157,-2.06803,2.84781,3.3981317,3.0772381,3.3300611,3.0367719,3.3166102,2.9697028,3.1836065,3.2583147,3.1434143,3.1524876,3.3555787,3.3467328,3.3006824,3.21683,3.2845043,3.1682456,3.3653042,2.98018,3.4039432,3.3675181,3.1108786,3.398157,2.9166238,3.1435198,3.2482103,3.1311744,3.1918791,3.5316107,3.3779794,3.307221,3.4678298,3.4483606,3.0603691,3.1851564,3.3515762,2.8657521,3.0974512,3.431686,2.958212,3.3105501,3.2838738,3.3466491,3.0306933,3.2208512,2.9947124,3.4589368,2.7886523,2.9681315,3.3828315,3.2105209,3.2363411,3.175494,2.9025568,3.3133201,2.972915,2.7715561,3.2683422,3.1398563,3.3266922,3.1006172,3.4466979,3.2489198,3.0599486,3.1665609,2.902607,3.2481247,3.5752392,,5.56388,5.1187000000000005,5.15203,5.15297,5.04908,5.099629999999999,5.1509,5.1356,5.0461,4.81021,5.0430399999999995,5.03196,5.0082699999999996,4.95127,5.00938,4.915839999999999
RX_B39_PRX,IQ_TX_IIP2,-15,15,2.5,20309,0.305187,-1.26948,0.358193,0.0681456,0.130693,0.355696,-1.98313,0.131461,-0.321012,0.0276712,-0.21196,-0.399286,-2.09646,-0.109162,-1.48461,0.358732,60.8337,67.451478,59.527656,61.597984,66.433184,69.690949,59.526065,69.206664,71.489959,64.673479,63.138396,63.739081,74.244995,71.143856,70.135699,64.989062,67.245177,65.250242,63.669924,64.343273,68.176031,58.903849,66.924077,68.53366,65.497574,67.699505,57.549739,63.455679,71.772001,57.633333,64.597828,61.721393,69.467423,68.26561,62.017506,63.667314,62.335058,62.352257,66.271254,65.087447,72.560866,69.554856,62.641853,64.202966,70.713376,64.616255,71.974682,66.729745,60.452475,70.617215,67.544878,70.878319,64.134847,65.500743,58.249697,69.459039,65.359839,58.851865,63.096238,62.03759,71.32425,68.90098,56.863065,61.970444,63.028231,63.585392,63.031889,59.528095,,60.528513000000004,62.10318,60.475507,60.7655544,60.703007,60.478004,62.81683,60.702239,61.154712,60.8060288,61.04566,61.232986,62.93016,60.942862,62.31831,60.474968
RX_B39_PRX,IQ_Gain_DLPM,-3.03,2.97,0.3,20317,-0.272086,-0.445169,-0.306928,-0.290394,-0.337765,-0.328935,-0.389375,-0.283623,-0.364552,-0.394154,-0.351263,-0.319477,-0.276912,-0.506154,-0.356546,-0.381819,52.1608,51.127398,51.633727,51.302767,51.918388,51.264096,51.829771,51.714857,51.770086,51.70817,51.899796,51.207788,51.487167,51.424427,51.526457,51.3867,51.597515,51.677606,52.11085,51.429126,51.516679,51.543098,51.143049,52.27512,52.084423,51.55376,51.606394,51.473914,50.772745,51.29006,51.26078,51.42593,51.393427,51.665597,51.796068,51.331653,52.220695,51.878862,51.269042,51.869518,51.086635,51.648301,51.330736,51.820003,51.659613,51.853012,51.226102,52.354382,52.209512,51.34174,51.479708,51.631934,51.619961,52.171445,51.727976,51.792437,52.27519,51.241323,51.694233,51.34638,51.837231,51.134235,51.618154,52.039245,51.776893,52.215787,51.695199,51.232093,,52.432886,52.605969,52.467728,52.451194,52.498565,52.489735,52.550175,52.444423,52.525352000000005,52.554954,52.512063000000005,52.480277,52.437712000000005,52.666954000000004,52.517346,52.542619
RX_B39_PRX,IQ_NF_DLPM,-6.61,-0.61,0.6,20321,-2.92627,-2.46928,-2.33803,-2.4665,-2.46295,-2.3798,-2.36903,-2.52615,-2.39332,-2.25054,-2.56417,-2.38925,-2.36683,-2.25715,-2.27678,-2.24171,3.7803,4.2024475,4.018255,4.2047097,3.7904147,4.2815672,3.7876173,3.8924891,3.9768054,3.9706109,3.9483846,4.2844251,4.1554527,4.3062955,3.9626517,4.2323586,4.0305599,4.0630852,3.721265,4.1168805,4.1222815,3.8630184,4.5110661,3.7433558,3.7624802,3.8982976,3.9561148,4.1879013,4.6260101,4.2045507,4.2870429,4.3607565,4.2294059,3.8847719,3.8662609,4.2439242,3.551762,3.8850622,4.1837842,3.7232961,4.4516496,4.0950072,4.1037334,3.9815362,4.0013466,3.9314856,4.214468,3.5188147,3.6029983,4.3415289,4.0938234,3.9873102,4.006633,3.752377,3.9770863,3.854371,3.57746,4.2719531,4.0463988,4.1231488,3.8983265,4.1866116,4.0379515,3.7587418,4.0117464,3.6259014,3.9651852,4.2543876,,6.70657,6.24958,6.11833,6.2468,6.24325,6.1601,6.14933,6.30645,6.17362,6.0308399999999995,6.344469999999999,6.16955,6.147130000000001,6.03745,6.05708,6.02201
RX_B39_PRX,TIER1_IQ_Gain,-2.28,3.72,0.3,20337,0.23071,0.075411,0.206281,0.230859,0.169697,0.184451,0.125036,0.233919,0.159266,0.119885,0.164768,0.192532,0.227728,0.0434192,0.177484,0.147169,59.1987,58.21807,58.741688,58.416619,59.016421,58.397831,59.038756,58.765469,58.762208,58.757352,58.843196,58.426394,58.683675,58.531013,58.720377,58.539522,58.748672,58.645487,59.181916,58.550645,58.715131,58.691765,58.270348,59.352852,59.140818,58.676187,58.871549,58.617214,58.130344,58.432468,58.543798,58.513836,58.482671,58.852995,58.763303,58.479385,59.31989,58.931411,58.4401,59.013632,58.357164,58.703458,58.54837,58.937767,58.759979,59.110574,58.391469,59.372472,59.209475,58.479851,58.692183,58.718938,58.709081,59.094967,58.678228,58.959986,59.453055,58.493641,58.824744,58.668681,58.854298,58.374011,58.615343,59.047371,58.875835,59.204268,58.781133,58.317005,,58.96799,59.123289,58.992419000000005,58.967841,59.029003,59.014249,59.073664,58.964781,59.039434,59.078815000000006,59.033932,59.006168,58.970972,59.1552808,59.021216,59.051531000000004
RX_B39_PRX,IQ_DLPM_GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RX_B39_PRX,IQ_DLPM_NF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RX_B39_PRX,IQ_TIER1_GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RX_B39_DRX,InputPowerLoss,-1,15,0.3,,6.03202,6.03202,6.03202,6.03202,6.03202,6.03202,6.03202,6.03202,6.03202,6.03202,6.03202,6.03202,6.03202,6.03202,6.03202,6.03202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RX_B39_DRX,IQ_Gain,-3.23,2.77,0.15,20296,0.0938517,0.237032,0.266525,0.288348,0.242457,0.268562,0.226621,0.272347,0.216243,0.299104,0.296707,0.295913,0.349416,0.195712,0.208502,0.196723,55.5215,55.493286,55.200382,55.107566,55.570602,55.176309,55.333218,55.347625,55.748311,55.378614,55.469317,54.791337,55.794567,55.532443,55.103401,55.147472,55.681183,55.119909,55.722819,54.859383,55.306086,55.613441,55.061559,56.028888,55.734812,55.378821,55.372843,55.292882,54.767766,55.749119,55.589469,55.745942,55.817958,55.479214,55.490798,55.586804,55.663134,55.52214,54.916464,55.550148,55.318783,55.212141,55.208392,55.393509,55.082025,55.583181,55.798568,55.97287,56.076152,55.452564,54.90834,55.3134,55.152533,55.463569,55.191818,55.632177,55.642843,55.25674,55.045981,55.151259,55.453001,55.102377,55.18229,55.53273,55.353536,55.289904,55.836962,55.462845,,55.4276483,55.284468000000004,55.254975,55.233152000000004,55.279043,55.252938,55.294879,55.249153,55.305257000000005,55.222396,55.224793000000005,55.225587000000004,55.172084000000005,55.325788,55.312998,55.324777000000005
RX_B39_DRX,IQ_NF,-5.51,0.49,0.4,20304,-1.89698,-1.56992,-1.72352,-1.68269,-1.73825,-1.7361,-1.60515,-1.64139,-1.52508,-1.68283,-1.68755,-1.58584,-1.62017,-1.49971,-1.445,-1.5301,2.92405,2.731627,2.9006762,2.9079314,2.7193174,3.0315171,2.8348903,2.8860848,2.5914705,2.7822678,2.782201,3.2104199,2.6054098,2.7974766,2.9808708,3.0618808,2.718547,2.8739831,2.8060567,3.3231277,3.0546516,2.7174263,3.0222353,2.5593509,2.639466,2.8334639,2.8169125,2.9252677,3.1166854,2.674391,2.6827542,2.5826252,2.5207078,2.8264859,2.7379241,2.7591189,2.7253346,2.7250106,2.9044637,2.6832336,3.0245432,2.8479413,3.0409084,2.8834744,3.0286123,2.8441676,2.6474954,2.4962991,2.467322,2.8095117,3.2896317,2.9168895,2.9603615,2.6919811,2.9805129,2.7273884,2.7431453,2.9153212,3.0443529,3.0442548,2.7375031,3.214552,2.9696444,2.7039806,2.8861086,3.0216648,2.6463117,2.8256906,,4.82103,4.49397,4.64757,4.60674,4.6623,4.66015,4.5291999999999994,4.56544,4.44913,4.60688,4.6116,4.5098899999999995,4.54422,4.42376,4.36905,4.45415
RX_B39_DRX,IQ_TX_IIP2,-15,15,2.5,20310,-3.14369,-3.39691,-2.49983,-2.41729,-3.31732,-4.12345,-3.37974,-2.87598,-2.57667,-3.43407,-1.35243,-2.97494,-2.86472,-3.16762,-2.84975,-2.94881,60.1664,53.433125,62.358084,61.845299,56.276147,60.201504,53.739685,57.349885,58.741711,56.881117,53.991135,52.715093,54.734153,58.227817,60.446536,55.113805,56.894385,56.071847,69.192896,65.745574,67.493944,63.599506,57.637963,53.730294,61.733354,66.26232,53.967158,65.623597,53.038273,57.984136,60.312522,54.337898,57.54965,65.997173,56.806241,67.25578,56.643687,60.023801,56.522676,56.250417,67.824758,60.910657,55.438371,53.522626,60.684171,54.746288,56.379614,55.90998,56.22021,57.744903,55.267224,53.052281,66.619322,61.721389,59.55697,56.611645,65.834842,58.506743,54.776603,57.147648,57.066461,54.358007,57.005724,56.107462,60.000172,66.462395,60.365368,52.268275,,63.31009,63.56331,62.666230000000006,62.583690000000004,63.483720000000005,64.28985,63.54614,63.04238,62.74307,63.60047,61.51883,63.14134,63.03112,63.33402,63.01615,63.115210000000005
